age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22,9,356286,11,9,4,15,3,2,1,0,0,10,39,0
69,4,304838,11,9,2,14,0,4,1,0,0,28,39,0
35,7,154410,15,10,4,5,3,4,1,0,0,40,39,0
47,4,192984,15,10,6,1,4,4,0,0,0,40,39,0
32,4,398988,9,13,4,4,1,4,1,0,0,40,39,0
26,4,256263,11,9,4,3,1,4,1,0,0,25,39,0
48,6,209057,9,13,3,12,3,4,1,0,0,50,39,1
18,9,354236,0,6,4,15,3,4,0,0,0,30,39,0
45,4,170092,15,10,0,8,1,4,0,0,0,50,39,0
18,4,201901,11,9,4,6,3,4,0,0,1719,15,39,0
17,4,233781,1,7,4,8,3,2,1,0,0,18,39,0
36,4,29814,1,7,2,3,0,4,1,0,0,40,39,0
40,4,153799,9,13,2,12,5,4,0,0,0,72,42,1
46,6,65535,9,13,2,5,0,4,1,0,0,60,39,0
46,2,441542,9,13,2,14,0,2,1,0,0,40,39,0
30,2,327203,11,9,2,8,0,4,1,0,0,40,39,0
38,1,205852,11,9,4,1,1,4,1,0,0,45,39,1
45,4,193407,8,11,0,12,1,4,0,0,0,44,39,0
60,1,63526,9,13,2,1,0,2,1,0,0,40,39,1
22,4,264738,11,9,4,4,2,4,0,0,0,42,11,0
56,4,225267,11,9,2,10,0,4,1,0,0,40,39,0
52,6,92469,15,10,0,10,1,4,0,0,0,32,39,0
39,4,337778,15,10,0,12,1,4,1,4650,0,40,39,0
45,4,306122,9,13,4,8,1,2,0,0,0,44,39,1
30,4,225053,11,9,2,4,0,4,1,0,0,50,39,0
64,4,92115,15,10,2,1,0,4,1,0,0,40,39,0
27,4,147340,15,10,4,4,3,4,0,0,0,40,39,0
26,4,216010,11,9,5,4,3,4,0,0,0,40,39,0
35,4,149347,15,10,2,3,0,4,1,0,0,45,39,0
55,7,181641,15,10,0,10,1,2,0,0,0,37,39,0
58,4,175127,2,8,2,14,2,4,1,0,0,40,39,0
43,4,320277,9,13,2,4,0,4,1,0,0,40,39,0
21,4,27162,15,10,4,8,3,4,0,0,0,16,39,0
23,4,186666,15,10,4,7,1,4,1,0,0,40,39,0
42,4,173704,15,10,2,12,0,4,1,0,1887,50,39,1
30,4,213722,14,15,4,10,1,4,1,0,0,50,39,1
63,6,404547,11,9,2,3,0,4,1,0,0,30,39,0
47,9,97075,11,9,0,15,4,4,0,0,0,40,39,0
67,4,176388,11,9,4,4,1,4,0,0,0,45,39,0
73,6,161251,11,9,6,3,1,4,1,0,0,24,39,0
53,5,167914,7,12,4,4,1,4,1,0,1876,50,39,0
25,4,130397,0,6,4,5,4,0,1,0,0,40,39,0
24,4,138768,7,12,4,6,3,4,1,0,0,30,39,0
61,4,345697,11,9,2,10,0,4,1,3103,0,40,39,1
51,5,28765,14,15,2,10,0,4,1,0,0,60,39,1
26,7,177048,15,10,2,11,3,2,1,0,0,40,39,0
68,4,211162,11,9,2,4,0,4,1,0,0,40,39,0
45,4,102147,11,9,2,3,0,4,1,0,0,40,39,0
27,4,191230,15,10,4,6,1,2,1,0,0,25,39,0
17,4,187879,6,5,4,8,1,4,1,0,0,50,39,0
53,4,375134,15,10,2,12,0,4,1,0,0,60,39,1
24,0,265434,9,13,4,0,1,4,0,0,0,40,39,0
49,5,125892,12,14,2,4,0,4,1,0,0,50,39,1
38,4,149347,11,9,2,3,0,4,1,0,0,40,39,1
26,4,91683,15,10,2,14,0,4,1,0,0,40,39,0
20,4,195411,11,9,4,12,3,2,0,0,0,20,39,0
43,4,152159,9,13,2,7,0,2,1,0,0,40,39,0
59,0,184948,8,11,0,0,1,4,1,0,0,48,39,0
53,6,284329,12,14,0,4,1,4,1,0,0,50,39,1
27,4,220754,11,9,4,1,1,4,0,0,0,70,39,0
20,5,95997,11,9,4,5,3,4,1,0,0,70,39,0
21,4,138768,15,10,4,12,3,4,1,0,0,40,39,0
41,4,290660,9,13,2,3,0,4,1,7688,0,55,39,1
37,4,255454,5,4,2,7,0,2,1,7298,0,35,14,1
30,4,287092,11,9,0,4,1,4,0,2354,0,40,39,0
40,4,142886,9,13,6,4,4,4,0,0,0,40,39,0
20,4,120601,11,9,4,14,3,2,1,0,0,40,39,0
32,4,237478,1,7,0,7,4,4,0,0,0,40,39,0
68,6,336329,11,9,2,4,0,4,1,0,0,10,39,0
26,6,218993,9,13,4,10,3,4,1,0,0,30,39,0
38,4,49020,11,9,2,3,0,4,1,0,0,40,39,0
37,4,205339,11,9,0,3,1,4,1,0,0,49,39,0
32,4,130057,9,13,2,4,0,4,1,0,0,45,39,1
32,4,157287,9,13,2,12,0,4,1,0,0,40,39,0
36,4,120204,11,9,0,13,1,4,0,0,0,40,39,0
27,2,478277,9,13,2,10,0,2,1,0,0,40,39,0
28,6,31717,11,9,2,3,0,4,1,0,0,40,39,0
61,0,253101,9,13,0,0,1,4,0,0,0,24,39,0
38,4,60355,11,9,4,1,4,4,0,0,0,40,39,0
38,4,140854,9,13,2,13,0,4,1,0,0,40,39,1
27,4,84977,11,9,2,3,0,4,1,0,0,40,39,0
34,4,132835,11,9,4,8,4,2,0,0,0,40,39,0
55,6,111625,11,9,2,12,0,4,1,0,0,40,39,0
39,2,86551,11,9,0,3,1,4,1,0,1876,40,39,0
37,4,52221,1,7,2,14,0,4,1,0,0,40,39,0
65,7,29276,5,4,6,8,2,4,0,0,0,24,39,0
47,4,464945,11,9,4,14,1,4,1,0,0,45,39,0
36,2,122353,15,10,2,11,0,4,1,0,0,68,39,0
52,7,447579,11,9,0,1,1,4,0,0,0,40,9,0
22,4,341760,9,13,4,4,3,4,0,0,0,40,39,0
33,4,182714,9,13,4,4,1,4,0,0,0,40,39,0
42,4,149210,9,13,2,10,0,4,1,7298,0,45,39,1
35,4,180342,11,9,2,3,0,4,1,0,0,40,39,0
56,4,21626,11,9,4,1,4,4,1,0,0,43,39,0
32,4,267052,0,6,4,5,4,2,0,0,0,40,39,0
26,4,155459,9,13,4,11,2,4,1,0,0,45,39,0
65,6,169435,12,14,2,10,0,4,1,0,0,39,39,1
34,6,163756,8,11,4,5,1,4,1,27828,0,60,39,1
76,6,413699,5,4,2,5,0,4,1,0,0,28,39,0
33,4,549413,15,10,2,1,0,2,1,0,0,40,39,1
56,4,117872,8,11,2,3,0,2,1,0,0,40,39,1
24,4,498349,9,13,4,14,4,2,0,0,0,40,39,0
50,4,249096,15,10,2,14,0,4,1,0,0,60,39,1
37,2,265038,14,15,2,10,0,4,1,0,0,60,39,1
51,6,159755,8,11,2,13,0,4,1,0,0,38,39,1
25,4,177221,11,9,2,4,0,4,1,0,0,75,39,0
24,4,303296,15,10,2,1,5,1,0,0,0,40,25,0
22,4,117606,9,13,4,1,3,4,0,0,0,25,39,0
27,4,185670,9,13,2,12,0,4,1,0,0,60,39,1
33,4,163003,9,13,4,4,2,1,0,0,0,40,30,0
35,9,139854,7,12,2,15,0,4,1,0,0,15,39,0
19,4,78401,11,9,4,8,3,4,1,0,0,40,39,0
41,4,116391,9,13,2,4,0,4,1,0,0,40,39,1
43,6,35236,15,10,2,5,0,4,1,0,0,84,39,0
48,4,175221,11,9,2,7,0,4,1,0,0,40,39,0
21,4,57298,15,10,4,12,3,4,0,0,0,35,39,0
31,4,127610,9,13,2,10,5,4,0,0,0,40,39,1
18,4,57957,11,9,4,12,3,4,0,0,0,15,39,0
51,4,111939,9,13,2,10,0,4,1,0,0,50,39,1
42,4,188615,15,10,5,10,1,4,1,0,2231,50,2,1
64,0,286732,5,4,6,0,1,4,0,0,0,40,39,0
18,4,165532,15,10,4,12,3,4,1,0,0,15,39,0
37,4,31023,11,9,2,3,0,4,1,0,0,45,39,0
25,4,257910,9,13,4,10,1,4,1,0,0,45,39,0
17,0,34019,0,6,4,0,3,4,1,0,0,20,39,0
20,4,278391,15,10,4,1,3,4,1,0,0,25,27,0
22,4,184543,15,10,0,1,4,4,0,0,0,40,39,0
60,4,170278,4,3,6,12,1,4,0,0,0,40,22,0
57,4,186361,8,11,4,8,3,4,0,0,0,40,39,0
20,4,367240,15,10,4,8,3,4,0,0,0,20,39,0
57,4,180636,15,10,2,3,0,4,1,0,0,40,39,0
21,4,51262,11,9,4,8,3,4,1,0,0,35,39,0
33,4,170651,9,13,2,4,5,4,0,0,1977,38,39,1
43,4,456236,12,14,2,4,0,4,1,0,0,50,39,1
43,4,187795,9,13,2,4,0,4,1,0,0,45,39,1
33,0,190027,11,9,4,0,4,2,0,0,0,20,39,0
56,7,118614,11,9,0,1,1,4,0,0,0,40,39,0
38,4,112497,11,9,4,10,1,4,1,0,0,40,39,1
19,2,43921,15,10,4,7,1,4,1,0,0,40,39,0
58,4,220789,9,13,0,14,1,4,1,0,0,45,39,0
49,1,586657,9,13,2,4,0,4,1,7298,0,40,39,1
50,4,285200,15,10,2,3,0,4,1,0,1887,35,39,1
41,6,233130,11,9,2,4,0,4,1,0,0,45,26,0
36,4,178487,11,9,0,14,3,4,1,0,0,60,39,0
31,4,260782,15,10,2,14,0,4,1,0,1579,45,8,0
31,4,207537,11,9,0,3,3,4,1,0,1669,50,39,0
59,6,49893,11,9,6,3,1,4,1,0,0,24,39,0
32,6,48014,15,10,0,8,1,4,0,0,0,35,39,0
24,4,274398,15,10,4,1,3,2,0,0,0,20,39,0
32,7,113129,9,13,2,1,0,4,1,0,0,38,39,1
55,4,102058,0,6,2,4,0,4,1,0,0,45,39,0
23,4,208238,0,6,4,12,3,4,0,0,0,20,39,0
23,4,201682,9,13,2,1,2,4,0,0,0,40,39,0
53,4,29658,11,9,2,3,0,4,1,0,0,40,39,1
65,4,212562,1,7,2,6,0,4,1,0,0,20,39,0
46,1,161337,15,10,0,13,1,4,1,0,0,40,39,0
35,0,296738,1,7,5,0,1,4,0,6849,0,60,39,0
22,4,95566,15,10,3,12,3,3,0,0,0,22,6,0
24,4,454941,11,9,2,3,0,4,1,0,0,40,39,0
47,6,242519,11,9,2,4,0,4,1,0,0,50,39,1
28,4,226891,15,10,4,1,4,1,0,0,0,30,0,0
52,4,204322,8,11,2,13,0,4,1,5013,0,40,39,0
60,4,52152,12,14,4,10,1,4,1,0,0,50,39,0
23,2,255252,15,10,4,8,3,4,1,0,0,20,39,0
46,4,347993,3,2,0,3,1,4,1,0,0,40,26,0
30,4,155914,11,9,2,3,0,4,1,0,0,55,39,0
29,4,118230,11,9,4,12,1,4,0,0,0,35,39,0
49,4,102737,8,11,0,3,1,4,1,0,0,40,39,0
53,4,164198,11,9,2,14,0,2,1,0,0,40,39,1
53,4,89400,15,10,6,4,4,4,0,0,0,40,39,0
36,4,199217,11,9,0,6,1,4,1,0,0,40,26,0
18,0,30246,15,10,4,0,3,4,0,0,0,20,39,0
51,2,182985,11,9,2,1,5,4,0,0,0,40,39,0
34,4,139753,15,10,4,4,1,4,0,2174,0,50,39,0
35,2,182570,7,12,2,11,0,4,1,0,0,40,39,1
32,4,207937,15,10,4,3,1,4,1,0,0,40,39,0
43,4,343121,15,10,0,8,1,4,0,0,0,30,39,0
59,4,205949,11,9,5,3,4,0,0,0,0,40,39,0
42,4,227397,9,13,2,1,5,4,0,0,0,40,39,1
20,4,119215,15,10,4,14,3,4,1,0,0,40,39,0
38,4,259846,11,9,2,3,0,4,1,0,0,60,39,1
67,5,106175,9,13,2,4,0,4,1,0,2392,75,39,1
26,4,108542,11,9,4,3,3,4,1,0,0,35,39,0
20,4,169699,11,9,4,1,1,4,0,0,0,40,39,0
22,4,203182,9,13,4,4,2,4,0,0,0,20,39,0
33,4,191385,9,13,4,10,1,4,1,0,0,40,2,0
54,4,220055,9,13,6,12,4,4,0,0,0,40,39,0
65,2,240166,1,7,2,14,0,4,1,0,0,35,39,0
47,5,77764,9,13,2,10,0,4,1,0,0,60,39,1
39,4,454915,11,9,4,6,2,4,1,0,0,40,39,0
37,4,248445,11,9,0,6,2,4,1,0,0,40,8,0
34,4,119422,8,11,2,7,0,4,1,0,1672,50,39,0
52,4,75839,15,10,2,13,0,4,1,0,0,40,39,0
30,4,348592,0,6,2,3,0,4,1,0,0,40,39,0
24,4,85041,11,9,5,8,4,4,0,0,0,25,39,0
41,7,33474,9,13,2,10,0,4,1,0,0,50,39,0
18,0,274746,11,9,4,0,4,4,0,0,0,20,39,0
28,4,437994,15,10,4,8,1,2,1,0,0,60,39,0
26,9,102400,11,9,2,15,3,4,1,0,0,40,39,0
25,4,169905,8,11,4,12,1,4,1,27828,0,40,39,1
67,4,105252,12,14,2,4,0,4,1,0,0,40,39,1
51,4,251487,5,4,6,7,1,0,0,0,0,40,39,0
52,2,72036,8,11,2,1,0,4,1,0,0,25,39,0
34,4,35595,9,13,2,12,0,4,1,0,0,40,39,0
38,1,338320,14,15,2,10,0,4,1,0,1977,50,39,1
42,4,147099,11,9,0,8,4,4,0,0,0,30,39,0
31,4,94235,9,13,2,3,0,4,1,0,0,46,39,0
17,4,31007,0,6,4,8,3,4,0,0,0,30,39,0
65,4,146159,5,4,6,9,1,2,0,0,1668,31,39,0
18,1,54377,11,9,4,6,3,4,1,0,0,50,39,0
50,0,346014,5,4,5,0,3,4,0,0,0,20,39,0
28,4,173110,11,9,4,4,1,4,0,0,0,40,39,0
61,9,31285,5,4,5,15,1,4,1,0,0,40,39,0
37,7,160402,9,13,2,10,0,4,1,0,0,55,39,1
30,4,213002,15,10,2,13,0,2,1,0,0,14,39,0
21,4,152668,15,10,4,8,1,4,1,0,0,35,39,0
34,4,223678,11,9,4,8,4,0,0,0,0,32,39,0
47,4,110088,3,2,2,6,0,4,1,0,0,40,39,0
17,4,225106,0,6,4,8,3,4,0,0,1602,18,39,0
32,4,154210,12,14,2,10,0,3,1,0,1902,45,24,1
52,4,115851,11,9,2,3,0,4,1,0,0,40,39,0
47,4,161950,11,9,0,8,4,4,0,0,0,32,39,0
37,4,198097,11,9,2,3,0,4,1,0,0,60,39,0
55,4,163083,9,13,5,4,1,4,1,14084,0,45,39,1
46,4,266337,8,11,0,3,4,4,1,0,0,40,39,0
28,4,115677,7,12,4,1,3,4,1,0,0,32,39,0
43,4,151504,11,9,2,3,0,4,1,0,0,40,39,0
21,4,56520,15,10,4,1,3,4,1,0,0,40,39,0
46,4,279724,11,9,4,7,1,4,1,0,0,45,39,0
49,5,318280,9,13,2,12,0,4,1,0,0,55,39,1
72,9,272425,11,9,2,15,0,4,1,3818,0,4,39,0
49,4,183013,11,9,2,5,0,4,1,0,0,40,39,0
29,4,107998,11,9,0,7,3,4,0,0,0,40,39,0
23,9,172232,15,10,4,15,3,4,1,0,0,40,39,0
40,4,111020,11,9,5,7,1,4,0,0,0,40,39,0
24,4,189749,1,7,2,3,0,4,1,0,0,40,39,0
56,1,75804,12,14,0,10,1,4,1,0,0,48,39,0
20,4,70708,11,9,2,6,0,4,1,0,0,60,39,0
48,2,40666,11,9,2,8,0,4,1,0,0,40,39,0
35,4,175232,15,10,4,1,1,4,1,0,0,40,39,0
46,1,371373,11,9,0,1,1,4,1,0,0,40,39,0
38,4,105803,12,14,2,10,0,4,1,0,0,40,39,1
45,4,201127,11,9,2,7,0,4,1,0,0,40,39,0
20,4,107882,15,10,4,1,3,4,0,0,0,20,39,0
51,4,108435,12,14,2,10,0,4,1,0,0,47,39,1
28,4,410450,9,13,0,8,4,4,0,0,0,48,9,1
59,4,70720,9,13,0,12,1,4,1,0,0,55,39,1
50,5,283676,10,16,2,10,0,4,1,15024,0,60,39,1
37,4,263094,9,13,2,4,0,4,1,7298,0,40,39,1
71,6,126807,12,14,2,5,0,4,1,0,1411,70,39,0
35,4,265954,9,13,4,6,1,2,1,0,0,40,39,0
42,4,29962,11,9,2,3,0,4,1,0,0,40,39,0
66,4,193132,6,5,5,8,1,2,0,0,0,30,39,0
42,6,24763,10,16,2,10,0,4,1,15024,0,40,39,1
47,4,263984,15,10,3,4,1,2,1,0,0,40,42,0
42,6,221172,11,9,0,3,1,4,1,0,0,40,39,0
33,4,287908,15,10,2,14,0,2,1,0,0,50,39,1
43,4,174325,5,4,2,14,0,2,1,0,0,40,39,0
50,4,195298,15,10,2,4,0,4,1,0,0,50,39,1
31,4,168854,15,10,4,12,1,4,1,0,1504,40,39,0
52,4,317625,12,14,0,10,4,4,0,0,0,40,39,0
37,6,162834,11,9,2,12,0,4,1,0,1902,45,39,1
51,4,209912,9,13,0,4,1,0,1,0,0,50,39,0
44,4,191814,15,10,2,3,0,4,1,0,0,45,39,0
28,6,190836,11,9,2,12,0,4,1,0,0,50,39,1
20,4,161978,11,9,5,7,3,4,1,0,0,40,39,0
28,5,146042,11,9,2,3,0,4,1,0,0,50,39,0
25,4,469572,15,10,4,10,1,4,1,8614,0,40,39,1
53,2,20676,11,9,2,4,0,0,1,0,0,48,39,0
33,4,112115,9,13,2,4,0,4,1,0,1902,45,39,1
29,2,218650,15,10,4,1,1,4,0,0,0,40,39,0
18,7,76142,1,7,4,8,3,4,1,0,0,8,39,0
29,4,355569,8,11,4,4,4,4,0,0,0,50,39,0
65,0,106910,1,7,0,0,1,1,0,0,0,15,39,0
56,6,67841,11,9,2,12,0,4,1,0,0,40,39,0
25,4,182866,11,9,4,7,3,4,1,0,0,40,39,0
31,4,130620,1,7,3,12,3,1,0,0,0,40,19,0
35,4,117166,9,13,4,4,1,4,1,0,0,50,39,0
53,4,278114,5,4,2,4,0,4,1,0,0,40,39,1
24,4,160968,11,9,4,7,1,4,1,0,0,40,39,0
26,4,229977,6,5,2,3,0,4,1,0,0,35,39,0
41,5,32185,9,13,2,13,0,4,1,0,0,40,39,0
45,4,285858,9,13,2,14,0,4,1,0,0,40,39,1
41,6,134130,11,9,2,5,0,4,1,0,0,60,39,0
61,4,438587,4,3,2,7,0,2,1,0,0,40,39,0
43,4,64631,11,9,2,4,0,4,1,15024,0,50,39,1
34,4,204461,10,16,2,10,0,4,1,0,0,60,39,1
47,4,169388,1,7,0,8,4,4,0,0,0,15,39,0
45,7,94754,12,14,2,1,0,4,1,0,0,40,19,0
46,4,188861,15,10,2,14,0,4,1,0,0,40,39,0
63,9,174817,11,9,2,15,0,4,1,0,0,32,39,0
19,4,458558,11,9,2,3,5,4,0,0,0,40,39,0
36,4,132879,11,9,0,4,4,4,1,0,0,45,39,0
26,4,252563,9,13,4,4,1,4,0,0,0,40,39,0
23,4,203715,11,9,4,5,3,4,1,0,0,40,39,0
44,4,167005,9,13,2,4,0,4,1,7688,0,60,39,1
64,4,349826,15,10,2,4,0,4,1,0,0,40,39,0
32,4,72591,11,9,2,3,0,4,1,0,0,40,39,0
63,4,181153,11,9,2,12,0,4,1,0,0,50,42,1
19,4,352849,11,9,4,12,2,2,0,0,1719,30,39,0
27,4,198197,9,13,4,13,1,4,1,0,0,45,39,0
37,4,212900,11,9,2,3,0,4,1,0,0,40,39,0
53,5,197189,11,9,2,12,0,4,1,0,0,72,39,1
41,4,179533,11,9,2,14,0,4,1,0,0,35,39,0
29,4,54411,11,9,4,5,1,4,1,0,0,50,0,0
36,1,255191,12,14,4,10,1,4,1,0,1408,40,39,0
39,4,202683,9,13,2,1,0,4,1,0,0,40,39,0
33,5,184245,11,9,2,4,0,4,1,0,0,50,26,1
31,5,243165,11,9,2,12,0,4,1,0,0,50,39,1
47,4,160474,11,9,2,4,5,4,0,0,0,30,39,1
26,9,104756,11,9,1,15,5,4,0,0,1651,42,39,0
18,4,267965,1,7,4,12,1,4,0,0,0,15,39,0
42,4,265698,12,14,0,10,4,4,0,0,0,40,39,0
51,4,239155,8,11,0,8,1,4,1,0,0,40,39,0
45,4,204205,5,4,0,7,1,4,1,0,0,48,39,0
49,6,285858,11,9,2,4,0,4,1,0,0,50,39,0
52,4,155496,11,9,4,1,2,4,0,0,0,40,39,0
35,4,188041,15,10,2,4,0,4,1,0,0,50,39,0
51,2,241843,13,1,2,8,0,4,1,0,0,40,39,0
22,4,202125,11,9,2,12,0,4,1,0,0,50,39,0
38,4,204756,11,9,4,12,3,4,0,0,0,40,39,0
39,4,329980,15,10,2,3,0,4,1,0,0,40,39,1
46,4,84402,9,13,0,10,1,4,1,0,0,45,39,1
29,1,244473,9,13,2,4,0,4,1,7688,0,40,39,1
52,4,135607,15,10,6,8,4,2,0,0,0,40,0,0
46,4,423222,9,13,2,4,0,4,1,7688,0,40,39,1
63,2,147440,15,10,0,4,1,4,0,0,0,35,39,0
49,4,122493,11,9,6,13,4,4,1,0,0,40,39,0
19,4,126501,1,7,4,1,3,0,0,0,0,15,35,0
50,2,183390,9,13,5,10,1,4,1,0,0,40,39,1
39,4,85783,9,13,2,1,5,4,0,0,0,28,39,0
45,4,88781,9,13,2,3,0,4,1,0,0,40,11,1
31,7,59969,11,9,2,1,2,4,0,0,0,35,39,0
39,4,51264,1,7,0,8,3,4,1,0,0,40,39,0
29,4,128777,5,4,0,3,4,4,0,0,0,55,39,0
28,4,496526,11,9,4,1,1,4,0,0,0,40,39,0
21,6,236769,5,4,4,3,1,4,1,0,0,40,39,0
24,4,218957,15,10,4,11,3,4,1,0,0,24,42,0
23,4,253190,7,12,2,6,0,4,1,0,0,25,39,0
25,4,211392,11,9,4,8,1,4,1,0,0,48,39,0
58,7,110517,10,16,2,10,0,1,1,4064,0,40,19,0
23,7,61743,4,3,4,14,1,4,1,0,0,35,39,0
23,2,219122,15,10,4,11,3,4,1,0,0,40,39,0
64,6,170421,15,10,6,3,1,4,0,0,0,8,39,0
36,4,325374,15,10,2,3,0,4,1,0,0,40,39,0
39,4,31053,15,10,0,12,4,4,0,0,0,40,39,0
26,4,159732,11,9,6,14,1,4,1,0,0,40,39,0
61,7,162678,4,3,2,14,0,4,1,0,0,40,39,0
33,4,222654,9,13,4,10,1,4,1,0,0,40,39,0
75,6,192813,12,14,6,12,1,4,1,0,0,45,39,0
36,4,132563,14,15,2,1,5,4,0,0,0,15,39,1
47,4,162859,11,9,0,8,3,2,0,0,0,40,39,0
33,2,298785,0,6,0,14,1,4,1,0,0,40,39,0
60,7,165827,10,16,2,10,0,4,1,0,0,55,39,0
56,0,656036,11,9,2,0,0,4,1,0,0,25,39,0
36,4,166549,9,13,0,1,1,4,1,0,0,55,39,1
31,0,86143,11,9,2,0,0,1,1,0,0,40,30,0
34,4,51854,11,9,4,7,1,4,1,0,0,40,39,0
53,4,304353,15,10,2,3,0,4,1,0,0,36,39,1
39,4,481060,11,9,0,12,4,4,0,0,0,40,39,0
52,4,146015,11,9,2,3,0,4,1,0,0,40,39,0
38,4,199816,11,9,0,7,3,4,1,0,0,40,39,0
24,6,236769,5,4,2,3,0,4,1,0,0,40,39,0
46,7,136878,9,13,4,10,1,4,1,0,0,40,39,0
37,4,98644,9,13,2,10,5,4,0,0,0,16,42,1
54,4,179291,15,10,2,10,0,2,1,0,0,56,14,1
49,4,353824,15,10,0,10,1,4,1,0,0,45,39,1
29,0,41281,9,13,3,0,1,4,1,0,0,50,39,0
41,4,279914,15,10,2,1,0,4,1,0,0,45,39,1
26,4,167350,15,10,2,7,0,4,1,3137,0,50,39,0
45,4,281574,15,10,4,4,1,4,0,6849,0,43,39,0
18,4,184101,1,7,4,5,3,4,1,0,0,6,39,0
51,2,170579,11,9,2,14,0,4,1,0,0,40,39,1
43,4,180985,15,10,2,14,0,4,1,0,0,60,39,1
56,6,60166,3,2,4,4,1,0,1,0,0,65,39,0
54,4,215990,12,14,2,4,0,4,1,0,1887,44,39,1
33,4,180624,11,9,0,7,4,2,0,0,0,40,39,0
20,4,147523,6,5,4,6,1,4,0,0,0,40,8,0
45,4,172274,10,16,0,10,4,2,0,0,3004,35,39,1
19,4,93604,5,4,4,3,3,4,1,0,1602,32,39,0
39,4,352248,7,12,2,1,0,4,1,0,0,40,39,0
29,5,446724,9,13,2,4,0,4,1,0,0,35,39,0
59,4,361494,11,9,2,12,0,4,1,0,0,40,39,1
44,4,161819,11,9,2,7,0,4,1,0,0,40,39,1
21,4,25505,8,11,4,1,4,2,0,0,0,35,39,0
20,4,54152,15,10,4,1,3,4,0,0,0,30,0,0
18,4,293227,11,9,4,8,1,4,0,0,0,45,39,0
45,5,40666,14,15,2,10,0,4,1,0,0,55,39,1
22,0,34506,15,10,5,0,4,4,0,0,0,25,39,0
30,4,23778,15,10,4,4,1,4,1,4416,0,40,39,0
35,4,143058,11,9,2,7,0,4,1,0,0,60,39,1
56,4,143030,11,9,0,3,4,4,0,0,0,40,39,0
38,6,214008,11,9,2,10,0,4,1,0,0,50,39,1
27,4,209472,9,13,4,4,1,4,1,0,0,50,39,0
40,4,277647,15,10,2,1,0,4,1,0,0,35,39,1
27,4,242207,9,13,4,13,3,4,0,0,0,40,39,0
22,4,249727,15,10,4,14,3,4,1,0,0,20,39,0
24,4,315476,7,12,4,3,3,4,1,0,0,40,39,0
44,4,231793,11,9,4,4,1,4,0,0,0,52,39,0
37,4,151771,5,4,2,3,0,4,1,0,0,40,39,0
50,4,193884,5,4,2,3,0,4,1,0,0,40,7,0
37,4,188391,7,12,4,13,1,4,1,0,0,46,39,0
35,4,391937,15,10,2,4,0,4,1,0,0,40,39,0
52,4,373367,1,7,6,3,1,4,1,0,0,40,39,0
65,6,37092,8,11,2,5,0,4,1,0,0,25,39,0
35,7,43712,8,11,2,13,0,4,1,0,0,45,39,0
23,4,206827,7,12,4,10,1,4,0,0,0,50,39,0
34,4,314646,6,5,2,3,0,4,1,0,0,40,39,0
43,4,105936,11,9,2,1,5,4,0,0,0,35,39,1
68,9,353524,5,4,2,15,0,4,1,0,0,60,39,0
19,9,318056,15,10,4,15,3,4,0,0,0,40,39,0
20,0,25139,15,10,4,0,3,4,0,0,0,40,39,0
53,4,132304,15,10,0,1,2,4,0,0,0,40,39,0
20,4,187158,15,10,4,1,3,4,0,0,0,15,39,0
62,4,125832,6,5,6,7,1,4,0,0,0,35,39,0
26,4,86872,11,9,2,14,0,4,1,0,0,40,39,1
35,4,99357,9,13,2,4,5,4,0,0,1977,30,39,1
34,4,97933,6,5,5,1,4,4,0,0,0,38,39,0
31,4,168906,9,13,0,4,1,4,0,0,0,50,39,1
41,6,170214,11,9,2,6,0,4,1,0,2179,40,39,0
71,4,169114,15,10,6,10,1,4,1,0,1429,40,39,0
43,2,125461,9,13,4,10,1,4,1,0,0,40,39,0
23,4,160968,15,10,4,10,3,4,1,0,0,10,39,0
47,4,159399,14,15,2,10,0,4,1,0,0,55,39,1
51,5,192973,9,13,2,11,0,2,1,0,0,40,39,1
17,4,244602,2,8,4,8,3,4,1,0,0,15,39,0
19,4,168601,1,7,4,8,2,4,1,0,0,30,39,0
41,4,242586,11,9,2,7,0,4,1,0,0,40,39,0
29,4,163167,11,9,0,12,3,4,1,0,0,40,39,0
40,9,253717,1,7,2,15,5,4,0,0,0,16,39,0
26,4,98155,11,9,1,12,0,4,1,0,0,55,39,0
33,4,158438,15,10,2,3,0,4,1,0,0,50,39,1
63,1,124244,11,9,6,6,1,2,1,0,0,40,39,0
52,1,192065,15,10,5,4,1,4,0,0,0,40,39,0
17,4,142964,1,7,4,8,3,4,1,0,0,20,39,0
53,2,137250,12,14,6,10,4,2,0,0,1669,35,39,0
69,1,143849,1,7,6,1,1,4,0,0,0,20,39,0
29,2,133327,15,10,4,5,1,4,1,0,0,40,39,0
38,4,105150,9,13,2,10,0,4,1,0,0,45,39,1
43,2,317185,8,11,0,10,4,4,0,0,0,36,39,0
75,4,311184,9,13,2,4,0,4,1,0,0,24,39,0
23,4,171705,11,9,4,12,4,4,0,0,0,48,39,0
31,2,190401,12,14,2,10,0,4,1,0,0,40,39,0
47,4,199832,11,9,2,3,0,4,1,0,0,40,39,0
36,4,174938,9,13,0,13,4,4,1,0,0,20,39,0
33,4,53373,0,6,4,8,4,4,1,0,0,40,39,0
44,5,383493,11,9,2,3,0,4,1,0,0,60,39,1
